SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,154.14,NaN,3.1968,0.519374827,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.17,0.1977591,0.02081756,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,154.8,NaN,3.2052,0.610716474,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.62,0.27348987,0.945386,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,155.64,NaN,3.216,0.535814546,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.1,0.17260118,0.06671328,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,156.27,NaN,3.224,0.57368292,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.2,0.18173065,0.20982382,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,157.32,NaN,3.2375,0.549659699,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.16,0.18747345,0.04821443,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,157.65,NaN,3.2417,0.531634406,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.12,0.19753896,0.10664594,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,158.56,NaN,3.2533,0.523654923,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.12,0.23436183,0.27324623,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,159.27,NaN,3.2624,0.537955558,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.23,0.1986565,0.2955417,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,160.14,NaN,3.2736,0.531379497,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.14,0.18980511,0.01563098,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,160.61,NaN,3.2796,0.547554644,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.13,0.18792326,0.11394546,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,161.37,NaN,3.2913,0.515711963,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.14,0.16073886,0.01028586,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,163.15,NaN,3.3174,0.530940839,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.15,0.1790021,0.01773621,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,164.13,NaN,3.3338,0.571652797,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.39,0.20054805,0.19088766,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,165.19,NaN,3.3518,0.51860957,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.13,0.16920623,0.0411155,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,166.35,NaN,3.3715,0.539057993,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.22,0.18539078,0.08940462,0
